building_id,mean_temp,std_temp,pct_above_18,pct_below_15
10997,17.721989920827696,6.550912658166341,56.03187629578438,35.282049067035246
5322,13.543390696062456,6.617139789454369,30.204331908600697,60.53310249057693
7512,15.004692477698997,6.996234811576657,40.62284675078223,49.75205864744886
10417,16.045295753707855,6.708378448723597,45.71745588603744,43.339060095207415
2595,20.384836814201243,5.569495294395623,73.71756408232012,17.601979051529028
6647,13.612482082212628,7.266033738900902,34.795325230727634,56.344241947574744
7767,16.886589177306792,6.601176945331792,50.2973096594453,38.951030534880175
3514,15.595051102623662,7.295993980476659,43.98179674135096,47.713796940656714
22485,16.464900492615435,6.953217348371144,47.86809729790461,40.6760856131678
11042,15.683331511103185,7.05244159256297,44.57708409066923,46.78635505470408
8674,13.673714202522971,7.117585055854495,32.75132826336077,58.2123137826857
7748,12.331683397236556,6.9307543808254275,27.152205319962608,64.91128674352946
45383,17.99561207014666,7.000366391732177,58.845184831241035,33.314147951870034
13577,15.369560483394666,6.5133177998606975,40.39607581592479,49.02110539790452
29753,15.646454438766058,7.057417083296921,43.29626857692719,47.008981075590725
47673,13.455443396255761,7.7411532291002905,35.031378360368784,57.784916506708306
11463,18.341294845743274,6.702645131740213,60.74468549478371,31.365402243659695
51673,11.773901151474536,6.379021570337406,21.786723799578706,70.42651639270476
1854,9.368373871141982,6.093552447462861,15.31909730647901,78.49308420286339
47259,13.376433604263228,7.551545754351938,34.583787713558706,57.98255179934569
